"gid","SITE_CODE","SITE_NAME","Metro_ID","LAT","LON","date_time","sample_utc_offset","value","unit","parameter","method","mdl","pql","matrix","lab_batch","qualifier","dup"
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2009-12-14 11:00:00",8,"4.89","C         ","Temperature, water","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2009-12-14 11:00:00",8,"6.8","Std. Units","pH","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2009-12-14 11:00:00",8,"98","uS/cm     ","Specific Conductivity (at 25 deg C)","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2009-12-14 11:00:00",8,"0.964","mg/L      ","Nitrate-Nitrite as N","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2009-12-14 11:00:00",8,"0.016","mg/L      ","Total Phosphorus","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2009-12-14 11:00:00",8,"1","NTU or FNU","Turbidity","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2009-12-14 11:00:00",8,"20","#cfu/100ml","Fecal Coliform","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2009-11-18 14:30:00",8,"71","uS/cm     ","Specific Conductivity (at 25 deg C)","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2009-11-18 14:30:00",8,"620","#cfu/100ml","Fecal Coliform","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2009-11-18 14:30:00",8,"0.067","mg/L      ","Total Phosphorus","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2009-11-18 14:30:00",8,"6.1","NTU or FNU","Turbidity","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2009-11-18 14:30:00",8,"0.537","mg/L      ","Nitrate-Nitrite as N","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2009-11-18 14:30:00",8,"11","mg/L      ","Dissolved Oxygen","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2009-11-18 14:30:00",8,"6.5","Std. Units","pH","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2009-11-18 14:30:00",8,"7.27","C         ","Temperature, water","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2009-06-15 13:20:00",8,"190","#cfu/100ml","Fecal Coliform","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2009-06-15 13:20:00",8,"0.016","mg/L      ","Total Phosphorus","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2009-06-15 13:20:00",8,"0.9","NTU or FNU","Turbidity","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2009-06-15 13:20:00",8,"9.84","mg/L      ","Dissolved Oxygen","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2009-06-15 13:20:00",8,"0.614","mg/L      ","Nitrate-Nitrite as N","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2009-06-15 13:20:00",8,"7.4","Std. Units","pH","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2009-06-15 13:20:00",8,"12.84","C         ","Temperature, water","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2009-04-21 13:15:00",8,"1.1","NTU or FNU","Turbidity","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2009-04-21 13:15:00",8,"0.46","mg/L      ","Nitrate-Nitrite as N","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2009-04-21 13:15:00",8,"7.1","Std. Units","pH","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2009-04-21 13:15:00",8,"13.07","C         ","Temperature, water","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2009-04-21 13:15:00",8,"89","uS/cm     ","Specific Conductivity (at 25 deg C)","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2009-04-21 13:15:00",8,"11.33","mg/L      ","Dissolved Oxygen","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2009-03-18 14:00:00",8,"0.04","mg/L      ","Total Phosphorus","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2009-03-18 14:00:00",8,"0.581","mg/L      ","Nitrate-Nitrite as N","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2009-03-18 14:00:00",8,"120","#cfu/100ml","Fecal Coliform","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2009-02-10 13:00:00",8,"11.2","mg/L      ","Dissolved Oxygen","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2009-02-10 13:00:00",8,"7.1","Std. Units","pH","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2009-02-10 13:00:00",8,"5.23","C         ","Temperature, water","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2009-02-10 13:00:00",8,"97","uS/cm     ","Specific Conductivity (at 25 deg C)","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2009-02-10 13:00:00",8,"20","#cfu/100ml","Fecal Coliform","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2009-02-10 13:00:00",8,"0.023","mg/L      ","Total Phosphorus","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2009-02-10 13:00:00",8,"1.3","NTU or FNU","Turbidity","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2009-02-10 13:00:00",8,"1.15","mg/L      ","Nitrate-Nitrite as N","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2009-01-14 13:00:00",8,"0.025","mg/L      ","Total Phosphorus","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2009-01-14 13:00:00",8,"6.92","C         ","Temperature, water","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2009-01-14 13:00:00",8,"1.4","NTU or FNU","Turbidity","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2009-01-14 13:00:00",8,"5","#cfu/100ml","Fecal Coliform","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2009-01-14 13:00:00",8,"10.4","mg/L      ","Dissolved Oxygen","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2009-01-14 13:00:00",8,"6.7","Std. Units","pH","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2009-01-14 13:00:00",8,"82","uS/cm     ","Specific Conductivity (at 25 deg C)","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2009-01-14 13:00:00",8,"0.95","mg/L      ","Nitrate-Nitrite as N","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2008-11-19 13:50:00",8,"20","#cfu/100ml","Fecal Coliform","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2008-11-19 13:50:00",8,"0.026","mg/L      ","Total Phosphorus","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2008-11-19 13:50:00",8,"1.2","NTU or FNU","Turbidity","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2008-11-19 13:50:00",8,"9.56","mg/L      ","Dissolved Oxygen","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2008-11-19 13:50:00",8,"9.33","C         ","Temperature, water","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2008-11-19 13:50:00",8,"0.825","mg/L      ","Nitrate-Nitrite as N","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2008-11-19 13:50:00",8,"95","uS/cm     ","Specific Conductivity (at 25 deg C)","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2008-11-19 13:50:00",8,"6.8","Std. Units","pH","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2008-06-10 15:00:00",8,"0.022","mg/L      ","Total Phosphorus","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2008-06-10 15:00:00",8,"99","uS/cm     ","Specific Conductivity (at 25 deg C)","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2008-06-10 15:00:00",8,"0","NTU or FNU","Turbidity","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2008-06-10 15:00:00",8,"10.77","C         ","Temperature, water","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2008-06-10 15:00:00",8,"90","#cfu/100ml","Fecal Coliform","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2008-06-10 15:00:00",8,"10.4","mg/L      ","Dissolved Oxygen","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2008-06-10 15:00:00",8,"0.872","mg/L      ","Nitrate-Nitrite as N","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2008-06-10 15:00:00",8,"7.1","Std. Units","pH","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2008-05-13 13:15:00",8,"0.685","mg/L      ","Nitrate-Nitrite as N","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2008-05-13 13:15:00",8,"96","uS/cm     ","Specific Conductivity (at 25 deg C)","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2008-05-13 13:15:00",8,"7.4","Std. Units","pH","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2008-05-13 13:15:00",8,"12.2","mg/L      ","Dissolved Oxygen","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2008-05-13 13:15:00",8,"10.97","C         ","Temperature, water","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2008-05-13 13:15:00",8,"50","#cfu/100ml","Fecal Coliform","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2008-05-13 13:15:00",8,"1","NTU or FNU","Turbidity","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2008-05-13 13:15:00",8,"0.023","mg/L      ","Total Phosphorus","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2008-04-23 14:00:00",8,"90","uS/cm     ","Specific Conductivity (at 25 deg C)","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2008-04-23 14:00:00",8,"11.78","mg/L      ","Dissolved Oxygen","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2008-04-23 14:00:00",8,"1.7","NTU or FNU","Turbidity","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2008-04-23 14:00:00",8,"7.3","Std. Units","pH","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2008-04-23 14:00:00",8,"0.646","mg/L      ","Nitrate-Nitrite as N","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2008-04-23 14:00:00",8,"9.4","C         ","Temperature, water","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2008-04-23 14:00:00",8,"30","#cfu/100ml","Fecal Coliform","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2008-04-23 14:00:00",8,"0.028","mg/L      ","Total Phosphorus","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2008-03-18 11:00:00",8,"82","uS/cm     ","Specific Conductivity (at 25 deg C)","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2008-03-18 11:00:00",8,"11.16","mg/L      ","Dissolved Oxygen","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2008-03-18 11:00:00",8,"3.8","NTU or FNU","Turbidity","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2008-03-18 11:00:00",8,"6.9","Std. Units","pH","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2008-03-18 11:00:00",8,"7.91","C         ","Temperature, water","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2008-03-18 11:00:00",8,"0.715","mg/L      ","Nitrate-Nitrite as N","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2008-03-18 11:00:00",8,"0.03","mg/L      ","Total Phosphorus","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2008-03-18 11:00:00",8,"15","#cfu/100ml","Fecal Coliform","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2008-02-13 10:00:00",8,"76","uS/cm     ","Specific Conductivity (at 25 deg C)","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2008-02-13 10:00:00",8,"10.99","mg/L      ","Dissolved Oxygen","External_files",,,"Water","See TC Env Health files",,0
1172,"EH-CHESC0130","Scatter Creek @ Gibson Road","GAGE0141","46.82503","-122.96057","2008-02-13 10:00:00",8,"7","Std. Units","pH","External_files",,,"Water","See TC Env Health files",,0
